date,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,cluster_import,cluster_religious,cluster_community,cluster_highRisk,cluster_education,cluster_detentionCentre,cluster_workplace,daily_partial,daily_full,daily_booster,daily_booster2,daily,daily_partial_adol,daily_full_adol,daily_booster_adol,daily_booster2_adol,daily_partial_child,daily_full_child,daily_booster_child,daily_booster2_child,cumul_partial,cumul_full,cumul_booster,cumul_booster2,cumul,cumul_partial_adol,cumul_full_adol,cumul_booster_adol,cumul_booster2_adol,cumul_partial_child,cumul_full_child,cumul_booster_child,cumul_booster2_child,pfizer1,pfizer2,pfizer3,pfizer4,sinovac1,sinovac2,sinovac3,sinovac4,astra1,astra2,astra3,astra4,sinopharm1,sinopharm2,sinopharm3,sinopharm4,cansino,cansino3,cansino4,pending1,pending2,pending3,pending4
5/24/2022,1918,22,2124,24942,0,161,23,404,1330,173,175,1397,173,77,96,175,481,451,304,161,105,43,25,0,0,0,0,0,0,0,4138,5442,2444,1868,13892,317,317,68,1,3623,4892,1,0,27990056,27062751,16110596,81904,71030670,2912949,2819750,37763,131,1678337,1131533,751,3,3991,5151,2107,1814,139,197,127,42,5,6,149,12,1,1,1,0,87,60,0,2,0,0,0
5/25/2022,2430,12,2192,25174,1,168,39,466,1757,173,199,1833,209,55,118,199,711,564,347,211,119,60,30,0,0,1,0,0,0,0,4153,5418,2332,1700,13603,304,372,57,1,3648,4678,0,0,27994438,27068169,16112928,83604,71044273,2913253,2820122,37820,132,1681985,1136211,751,3,4071,5001,2072,1646,82,179,106,46,0,9,82,8,0,0,1,0,229,71,0,0,0,0,0
5/26/2022,1845,9,1825,25191,0,186,15,353,1291,143,127,1396,177,60,83,127,468,503,270,155,98,54,25,0,0,0,0,0,0,0,6566,6460,3275,1878,18179,499,432,88,0,5797,5848,1,0,28001032,27074629,16116203,85482,71062452,2913752,2820554,37908,132,1687782,1142059,752,3,6395,6266,2757,1802,162,164,113,52,9,2,101,23,0,0,3,0,28,301,1,0,0,0,0
5/27/2022,1877,4,1680,25386,3,212,32,389,1244,214,166,1289,208,97,117,166,396,387,343,163,113,65,30,0,0,3,0,0,0,0,9271,11066,2032,1511,23880,495,646,66,0,8087,10198,2,0,28010322,27085695,16118235,86993,71086332,2914247,2821200,37974,132,1695869,1152257,754,3,9029,10665,1841,1453,241,375,92,29,0,6,94,27,0,0,1,2,19,4,0,1,1,0,0
5/28/2022,1645,1,1809,25220,5,147,22,363,1113,141,155,1209,140,59,82,155,428,370,265,146,83,35,22,0,0,3,0,0,0,0,8791,10623,1286,1039,21739,411,603,67,1,7286,9759,0,0,28019118,27096318,16119521,88032,71108071,2914658,2821803,38041,133,1703155,1162016,754,3,8612,10199,1150,950,168,411,94,66,5,8,37,23,0,0,2,0,5,3,0,6,0,0,0
5/29/2022,1155,3,1975,24395,3,96,16,231,812,102,88,843,113,42,60,88,251,273,194,125,70,29,14,0,0,3,0,0,0,0,7176,6994,1118,647,15935,375,518,39,2,5376,5644,1,0,28026308,27103312,16120639,88679,71124006,2915033,2822321,38080,135,1708531,1167660,755,3,7032,6641,986,603,121,193,52,17,22,146,77,26,0,0,0,0,14,1,0,1,0,2,1
5/30/2022,1325,2,1935,23781,0,148,15,269,893,122,114,939,146,57,65,114,295,304,227,113,79,47,20,0,0,0,0,0,0,0,5885,4811,2094,1556,14346,449,457,57,0,5167,4103,1,0,28032284,27108123,16122733,90235,71138352,2915482,2822778,38137,135,1713698,1171763,756,3,5749,4570,1903,1501,135,142,122,41,1,8,67,14,0,0,0,0,91,2,0,0,0,0,0
5/31/2022,1451,6,2071,23154,23,127,19,318,987,121,147,1037,145,46,75,147,343,338,234,122,79,48,18,0,0,0,23,0,0,0,8019,4726,2239,1788,16772,485,496,78,3,7228,4023,1,0,28040333,27112849,16124972,92023,71155124,2915967,2823274,38215,138,1720926,1175786,757,3,7858,4537,2046,1730,157,151,113,37,1,7,78,21,1,0,0,0,30,1,0,2,1,1,0
6/1/2022,1809,5,1911,23050,0,139,30,383,1257,152,166,1345,143,51,101,166,419,426,315,185,90,33,20,21,0,2,6,7,7,68,860,2692,1652,1211,6415,110,335,68,0,625,2131,0,0,28041234,27115541,16126624,93234,71161539,2916077,2823609,38283,138,1721551,1177917,757,3,827,2551,1526,1159,33,87,97,39,0,10,28,12,0,0,0,0,41,1,1,0,3,0,0
6/2/2022,1877,6,1715,23210,22,147,10,383,1337,127,166,1441,142,46,81,166,475,421,363,182,78,52,12,0,5,12,22,303,0,132,967,4191,1547,1148,7853,121,486,56,0,718,3503,3,0,28042208,27119732,16128171,94382,71169392,2916198,2824095,38339,138,1722269,1181420,760,3,932,4038,1437,1096,35,142,82,41,0,4,28,11,0,0,0,0,7,0,0,0,0,0,0
6/3/2022,1844,3,2005,23048,1,150,17,354,1323,145,159,1382,155,57,88,159,472,429,294,187,90,40,25,0,0,0,9,57,5,145,2250,6857,1223,918,11248,119,607,49,0,1968,5935,4,0,28044516,27126589,16129394,95300,71180640,2916317,2824702,38388,138,1724237,1187355,764,3,2175,6563,1114,894,74,231,82,19,1,5,26,5,0,0,0,0,58,1,0,0,0,0,0
6/4/2022,1591,5,2185,22449,1,94,24,292,1181,129,98,1226,137,42,87,98,388,423,263,152,81,43,13,0,0,0,1,17,0,2,2175,5689,830,713,9407,59,448,50,1,1168,4956,1,0,28046691,27132278,16130224,96013,71190047,2916376,2825150,38438,139,1725405,1192311,765,3,2112,5463,726,665,62,220,80,30,0,3,22,15,1,3,2,3,0,0,0,0,0,0,0
6/5/2022,1358,2,1620,22185,0,96,17,261,984,87,96,1043,129,39,48,96,360,327,211,145,75,35,19,0,0,0,0,0,0,0,1599,3187,605,449,5840,50,287,28,0,585,2736,2,0,28048295,27135465,16130829,96462,71195887,2916426,2825437,38466,139,1725990,1195047,767,3,1548,3000,550,433,51,177,35,9,0,5,20,7,0,0,0,0,5,0,0,0,0,0,0
6/6/2022,1330,4,1881,21632,0,107,13,224,986,99,82,1034,114,43,56,82,322,342,235,135,74,29,11,0,0,0,0,0,0,0,362,1348,462,514,2686,21,173,31,0,298,1100,1,0,28048660,27136813,16131291,96976,71198573,2916447,2825610,38497,139,1726288,1196147,768,3,338,1241,416,491,22,103,37,21,0,1,9,2,2,0,0,0,3,0,0,0,0,0,0
6/7/2022,1128,1,1547,21204,0,106,16,230,776,97,68,832,129,46,51,68,258,258,197,119,71,37,21,0,0,0,0,0,0,1,599,3746,1853,1156,7354,58,439,92,0,403,2914,2,0,28049354,27140559,16133144,98132,71205927,2916506,2826049,38589,139,1726691,1199061,770,3,537,3454,1551,1129,61,196,289,21,0,0,11,6,1,0,0,0,95,2,0,0,1,0,0
6/8/2022,1518,1,1125,21591,18,109,11,248,1150,94,70,1211,142,52,42,70,411,402,260,138,83,41,18,0,0,0,9,0,0,0,710,3846,1609,1062,7227,89,432,83,1,486,3183,3,0,28050074,27144405,16134753,99194,71213154,2916595,2826481,38672,140,1727177,1202244,773,3,661,3633,1504,1019,48,202,82,35,1,1,20,8,0,0,2,0,10,1,0,0,0,0,0
6/9/2022,1887,8,1399,22076,8,158,16,286,1427,140,94,1497,156,71,69,94,507,508,314,168,78,49,29,0,0,0,0,0,0,0,758,5888,2090,1390,10126,61,536,76,3,524,5034,3,0,28050925,27150293,16136843,100584,71223280,2916656,2827017,38748,143,1727701,1207278,776,3,690,5546,1768,1340,68,247,116,23,0,1,15,24,0,1,0,1,93,191,2,0,0,0,0
6/10/2022,2166,1,1488,22753,1,146,18,338,1664,129,88,1770,179,55,74,88,591,574,400,205,104,46,29,0,0,0,0,0,0,0,1222,9645,1947,1123,13937,59,673,57,1,1031,8640,6,0,28052167,27159938,16138790,101707,71237217,2916715,2827690,38805,144,1728732,1215918,782,3,1157,9231,1414,1086,64,392,106,24,1,0,27,10,0,1,0,0,20,400,3,0,1,0,0
6/11/2022,1709,3,1746,22714,0,154,17,258,1280,144,70,1327,168,64,80,70,438,381,330,178,99,39,30,0,0,0,12,71,0,4,862,10749,825,818,13254,40,494,46,2,726,8321,0,0,28053035,27170687,16139615,102525,71250471,2916755,2828184,38851,146,1729458,1224239,782,3,799,9714,739,774,60,1027,62,30,2,2,20,14,1,0,2,0,6,2,0,0,0,0,0
6/12/2022,1571,1,1887,22397,2,135,11,293,1132,119,90,1217,144,46,73,90,432,364,276,145,72,46,26,0,0,0,6,0,0,0,1092,6540,693,527,8852,30,350,25,0,473,5941,1,0,28054127,27177227,16140308,103052,71259323,2916785,2828534,38876,146,1729931,1230180,783,3,1061,6312,587,488,31,224,68,25,0,4,38,12,0,0,0,0,0,0,1,0,0,0,1
6/13/2022,2092,0,1876,22609,6,130,18,366,1578,132,101,1681,169,54,78,101,577,497,391,216,92,50,27,0,0,0,0,6,0,0,444,5577,1279,945,8245,33,378,39,0,263,4996,4,0,28054576,27182804,16141587,103997,71267568,2916818,2828912,38915,146,1730194,1235176,787,3,406,5414,1148,913,36,158,112,27,0,0,14,5,2,0,2,0,5,3,0,0,0,0,0
6/14/2022,1922,3,1564,22963,1,144,12,368,1398,154,131,1460,176,63,91,131,466,434,356,204,103,56,17,0,0,0,0,1,0,0,768,4781,1672,1182,8403,36,367,48,2,379,4170,0,0,28055378,27187585,16143259,105179,71275971,2916855,2829279,38963,148,1730573,1239346,787,3,746,4608,1522,1130,22,134,119,38,0,4,25,14,0,1,0,0,34,6,0,0,0,0,0
6/15/2022,2320,4,1390,23888,3,160,20,452,1688,179,167,1774,200,74,105,167,559,575,425,215,111,60,29,0,0,0,0,3,0,0,1331,6306,1284,1105,10026,39,380,30,1,337,5738,2,0,28056715,27193891,16144543,106284,71285997,2916895,2829659,38993,149,1730910,1245084,789,3,1287,6190,1173,1055,34,109,89,33,10,1,19,16,0,0,3,0,6,0,1,0,0,0,0
6/16/2022,2033,0,1337,24579,0,163,14,354,1502,151,128,1607,146,61,90,128,518,531,354,204,82,43,21,0,0,0,0,0,0,0,614,9688,1586,1130,13018,41,592,45,0,418,8830,7,0,28057399,27203579,16146129,107414,71299015,2916936,2830251,39038,149,1731328,1253914,796,3,572,9470,1477,1092,42,143,83,28,0,5,24,10,0,0,1,0,70,0,0,0,0,1,0
6/17/2022,2130,0,1080,25628,1,164,23,385,1558,138,113,1687,192,54,84,113,575,521,362,229,101,67,24,0,0,0,0,1,0,0,938,14849,1277,1167,18231,31,744,42,0,789,13285,0,0,28058354,27218428,16147406,108581,71317246,2916967,2830995,39080,149,1732117,1267199,796,3,883,14610,1184,1146,55,221,76,17,0,0,15,4,0,1,2,0,17,0,0,0,0,0,0
6/18/2022,2127,0,1390,26364,0,152,19,396,1560,173,121,1642,191,57,116,121,604,502,334,202,99,58,34,0,0,0,0,0,0,0,1231,13983,855,887,16956,25,619,29,1,709,12950,7,0,28059590,27232411,16148261,109468,71334202,2916992,2831614,39109,150,1732826,1280149,803,3,1187,13747,758,849,44,229,63,21,0,1,33,17,0,1,0,0,5,1,0,0,0,0,0
6/19/2022,1690,10,2108,25946,0,131,12,285,1262,125,79,1334,152,58,67,79,501,405,280,148,73,47,32,0,0,0,0,0,0,0,929,9120,545,448,11042,26,406,28,0,475,7282,3,0,28060520,27241531,16148806,109916,71345244,2917018,2832020,39137,150,1733301,1287431,806,3,897,8978,496,432,32,140,31,6,0,1,18,10,0,0,0,0,1,0,0,0,0,0,0
6/20/2022,2093,1,2082,25954,1,132,12,361,1588,140,107,1670,176,55,85,107,582,524,352,212,85,64,27,0,0,0,0,1,0,0,603,5289,1292,866,8050,45,393,34,1,448,4688,3,0,28061126,27246820,16150098,110782,71353294,2917063,2832413,39171,151,1733749,1292119,809,3,556,5192,1190,829,45,93,75,28,1,0,14,8,1,0,3,0,3,10,0,0,1,0,1
6/21/2022,1921,114,1716,26157,0,140,20,340,1421,153,117,1429,222,58,95,117,446,456,323,204,124,60,38,0,0,0,0,0,0,0,733,5003,1358,1133,8227,52,384,35,1,559,4301,4,0,28061880,27251823,16151456,111915,71361521,2917115,2832797,39206,152,1734308,1296420,813,3,701,4863,1242,1097,31,119,77,30,0,0,32,4,1,0,1,1,21,0,1,0,0,6,0
6/22/2022,2425,8,1550,27028,0,195,15,451,1764,167,200,1822,224,78,89,200,628,559,387,248,124,52,48,0,0,0,0,0,0,0,1166,6669,1364,1535,10734,60,390,36,0,961,5966,5,0,28063148,27258492,16152820,113450,71372255,2917175,2833187,39242,152,1735269,1302386,818,3,1096,6443,1228,1479,66,112,78,42,2,1,20,13,0,0,6,0,102,32,1,2,11,0,0
6/23/2022,2796,209,2503,27320,83,174,17,498,2107,172,173,2196,254,74,98,173,765,720,431,280,155,69,30,0,0,0,0,83,0,0,2430,8146,1441,2062,14079,100,503,34,0,1904,7464,9,0,28065580,27266638,16154261,115512,71386334,2917275,2833690,39276,152,1737173,1309850,827,3,2390,8039,1320,1962,40,104,80,79,0,1,40,21,0,0,0,0,2,1,0,0,0,0,0
6/24/2022,2512,194,1580,28249,10,187,20,453,1852,157,188,1893,274,73,84,188,612,641,407,233,149,86,39,0,0,0,0,10,0,0,2954,13558,1393,2403,20308,108,629,72,5,2341,12420,9,0,28068562,27280196,16155654,117915,71406642,2917384,2834319,39348,157,1739514,1322270,836,3,2870,13278,1241,2293,83,250,117,65,0,2,32,45,1,0,1,0,28,2,0,0,0,0,0
6/25/2022,2302,2,2539,28012,39,181,15,409,1697,149,152,1715,282,73,76,152,579,546,346,244,147,76,59,0,0,0,19,20,0,0,1283,9743,789,1828,13643,37,391,53,1,818,8102,5,0,28069846,27289939,16156443,119743,71420285,2917421,2834710,39401,158,1740332,1330372,841,3,1236,9572,688,1712,45,170,74,89,0,0,25,27,1,0,1,0,1,1,0,1,0,0,0
6/26/2022,2003,3,1861,28153,1,169,20,365,1449,176,141,1499,185,70,106,141,488,476,352,183,99,55,31,0,0,0,0,1,0,0,875,5196,546,1391,8008,41,240,52,0,536,3836,1,0,28070722,27295135,16156989,121134,71428293,2917462,2834950,39453,158,1740868,1334208,842,3,834,5065,487,1364,40,128,35,27,1,2,23,0,0,0,1,0,1,0,0,0,0,0,0
6/27/2022,1894,6,1944,28095,9,156,21,362,1355,147,152,1368,219,51,96,152,454,402,304,208,105,66,48,0,0,0,0,9,0,0,326,2260,1024,2489,6099,39,238,31,1,214,1851,0,0,28071048,27297395,16158013,123623,71434392,2917501,2835188,39484,159,1741082,1336059,842,3,280,2134,908,2361,46,122,80,84,0,1,36,39,0,3,0,2,0,0,1,0,0,0,2
6/28/2022,2025,20,2367,27749,2,176,24,424,1401,182,147,1477,217,67,115,147,505,477,319,176,103,77,37,0,0,0,1,1,0,0,257,1753,1211,2761,5982,26,116,30,0,157,1505,0,0,28071307,27299148,16159224,126384,71440374,2917527,2835304,39514,159,1741239,1337564,842,3,236,1657,1046,2602,21,90,127,83,0,3,34,76,0,1,1,0,2,3,0,0,0,0,0
6/29/2022,2605,3,1633,28716,0,200,26,546,1833,203,226,1959,216,88,115,226,694,609,407,249,129,51,36,0,0,0,0,0,0,0,340,1845,1125,2499,5809,26,145,34,2,159,1570,1,0,28071654,27300993,16160349,128883,71446183,2917553,2835449,39548,161,1741398,1339134,843,3,318,1785,1007,2374,21,53,83,86,1,0,33,39,0,0,0,0,7,2,0,0,0,0,0
6/30/2022,2867,4,2145,29436,6,245,14,546,2062,237,229,2137,263,95,142,229,732,731,449,225,139,79,45,0,0,0,0,6,0,0,575,3451,1609,2920,8555,51,210,47,0,381,2847,2,0,28072404,27304444,16161958,131803,71454738,2917604,2835659,39595,161,1741779,1341981,845,3,526,3176,1493,2783,45,91,74,93,3,3,38,44,0,1,3,0,175,1,0,1,5,0,0
7/1/2022,2773,4,1984,30219,1,236,18,574,1945,219,229,2047,277,87,132,229,715,668,415,249,132,81,64,5,0,23,3,4,0,37,1073,5274,1050,2637,10034,40,265,47,0,638,4790,1,0,28073478,27309718,16163008,134440,71464772,2917644,2835924,39642,161,1742417,1346771,846,3,1025,5175,963,2502,48,97,69,80,0,0,16,53,0,0,1,0,1,1,0,0,1,0,2
7/2/2022,2527,4,2359,30387,46,271,19,470,1767,227,153,1914,233,99,128,153,663,645,398,208,139,58,36,0,1,15,4,161,1,94,1042,4980,621,2417,9060,34,223,53,1,543,4526,1,0,28074520,27314698,16163629,136857,71473832,2917678,2836147,39695,162,1742960,1351297,847,3,997,4890,538,2286,43,90,65,85,0,0,15,45,2,0,3,1,0,0,0,0,0,0,0
7/3/2022,2536,3,3123,29795,6,191,22,475,1848,198,167,1889,281,84,114,167,649,622,381,237,154,83,44,0,0,3,3,369,8,104,432,5257,688,1643,8020,14,178,71,0,346,3869,5,0,28075000,27319955,16164317,138500,71481852,2917694,2836325,39766,162,1743306,1355166,852,3,404,5149,572,1556,28,54,59,22,0,5,33,65,0,0,0,0,48,24,0,0,1,0,0
7/4/2022,1918,2,2321,29384,3,142,14,375,1387,142,142,1437,197,58,84,142,463,485,308,181,103,53,41,0,0,1,10,2,0,31,275,3532,1075,2468,7350,13,168,49,0,158,3063,5,0,28075408,27323487,16165392,140968,71489202,2917707,2836493,39815,162,1743464,1358229,857,3,253,3329,966,2329,21,69,70,80,0,1,37,59,1,0,1,0,133,1,0,0,0,0,0
7/5/2022,2932,2,2292,30021,26,192,22,559,2159,209,217,2219,271,92,117,217,758,747,492,222,154,72,45,0,0,0,0,0,0,0,563,4579,1063,2843,9048,23,221,38,0,147,4112,3,0,28076064,27328066,16166455,143811,71498250,2917731,2836714,39853,162,1743611,1362341,860,3,537,4411,965,2700,26,66,50,80,0,0,25,63,0,2,3,0,93,20,0,0,7,0,0
7/6/2022,3561,9,2035,31542,1,292,26,653,2590,272,300,2671,318,121,151,300,875,835,604,357,163,106,49,0,0,0,0,0,0,0,250,6724,1034,2815,10823,28,201,36,0,150,5409,1,0,28076404,27334790,16167489,146626,71509073,2917759,2836915,39889,162,1743761,1367750,861,3,226,6574,932,2660,24,60,61,71,0,0,15,81,0,0,0,0,90,26,0,0,0,0,3
7/7/2022,4020,9,1718,33841,0,269,27,753,2971,289,280,3109,309,106,183,280,1079,1009,672,349,184,79,46,0,0,0,0,0,0,0,633,10622,1311,3881,16447,38,497,60,1,241,9940,4,0,28077040,27345412,16168800,150507,71525520,2917797,2837412,39949,163,1744002,1377690,865,3,604,10562,1173,3679,28,56,49,122,1,1,72,79,0,0,1,1,3,16,0,0,0,0,0
7/8/2022,3589,3,2224,35200,22,290,20,632,2647,252,201,2773,361,116,136,201,1002,902,561,308,211,89,61,0,0,0,0,0,0,0,669,13348,1155,4589,19761,45,516,102,3,500,12453,14,0,28077710,27358760,16169955,155096,71545281,2917842,2837928,40051,166,1744502,1390143,879,3,645,13253,1075,4364,24,93,63,126,0,0,14,96,0,0,0,0,1,3,2,0,1,0,1
7/9/2022,2799,2,2666,35325,14,246,19,488,2046,209,193,2096,278,99,110,193,733,673,422,268,137,72,69,0,0,0,3,2,0,0,415,6534,762,5111,12822,13,245,139,1,313,5718,6,0,28078125,27365294,16170717,160207,71558103,2917855,2838173,40190,167,1744815,1395861,885,3,380,6475,681,4763,34,58,66,236,0,0,12,112,0,1,3,0,0,0,0,1,0,0,0
7/10/2022,3264,5,2703,35884,5,252,24,553,2435,237,204,2480,343,101,136,204,863,794,543,280,194,97,52,0,0,0,0,0,0,0,483,1690,303,3178,5654,4,41,114,1,109,1167,3,0,28078608,27366984,16171020,163385,71563757,2917859,2838214,40304,168,1744924,1397028,888,3,466,1676,283,3020,17,14,17,84,0,0,2,74,0,0,0,0,0,1,0,0,0,0,0
7/11/2022,2417,4,2536,35760,0,217,15,461,1724,205,174,1781,255,101,104,174,598,599,374,210,126,84,45,0,0,0,1,3,0,1,97,1097,396,3690,5280,8,66,97,0,66,802,4,0,28078705,27368081,16171416,167075,71569037,2917867,2838280,40401,168,1744990,1397830,892,3,81,1056,356,3503,16,40,26,95,0,1,14,92,0,0,0,0,0,0,0,0,0,0,0
7/12/2022,2345,3,2384,35718,1,198,16,429,1702,191,154,1729,263,85,106,154,550,571,397,211,143,83,37,0,0,0,5,31,0,0,214,2458,996,7222,10890,23,121,112,3,120,2154,3,0,28078922,27370539,16172412,174297,71579927,2917890,2838401,40513,171,1745110,1399984,895,3,183,2400,896,6759,30,47,62,290,0,0,38,173,1,1,0,0,3,0,0,0,7,0,0
7/13/2022,3934,7,2747,36896,3,260,10,728,2936,236,298,2996,401,109,127,298,1052,994,614,336,217,112,72,0,0,0,0,3,0,0,290,3511,1110,8417,13328,11,152,69,1,140,2896,3,0,28079223,27374050,16173522,182714,71593255,2917901,2838553,40582,172,1745250,1402880,898,3,215,3455,998,7786,74,44,79,420,0,1,31,205,1,0,2,6,11,0,0,0,0,0,0
7/14/2022,4098,5,2071,38915,0,324,25,701,3048,302,256,3146,394,137,165,256,1061,1070,642,373,216,109,69,0,0,0,0,0,0,0,686,4608,1577,10088,16959,36,220,91,1,179,4093,8,0,28080010,27378658,16175099,192802,71610214,2917937,2838773,40673,173,1745429,1406973,906,3,663,4451,1462,9419,22,56,68,404,1,0,43,264,0,0,1,0,101,3,0,0,0,0,1
7/15/2022,5230,11,2927,41210,0,339,34,929,3928,341,300,4082,506,146,195,300,1446,1349,817,470,272,160,74,0,0,0,0,0,0,0,655,9700,1450,10908,22713,41,388,142,1,524,8647,8,0,28080670,27388358,16176549,203710,71632927,2917978,2839161,40815,174,1745953,1415620,914,3,619,9616,1342,10079,36,78,82,566,0,0,19,262,0,1,1,0,5,6,0,0,0,0,1
7/16/2022,5047,3,3770,42483,0,376,31,912,3728,350,296,3871,528,146,204,296,1372,1226,825,448,293,156,79,0,0,0,0,0,0,0,590,9813,999,8327,19729,24,340,176,5,497,8793,16,0,28081287,27398171,16177548,212037,71652656,2918002,2839501,40991,179,1746450,1424413,930,3,545,9719,893,7478,45,64,67,409,0,1,28,435,0,1,0,0,27,11,2,0,1,0,3
7/17/2022,3936,1,3899,42513,0,322,14,689,2911,274,229,3009,423,126,148,229,1029,1033,583,364,228,118,77,0,0,0,0,0,0,0,464,6161,836,5704,13165,22,215,139,1,340,5289,2,0,28081751,27404332,16178384,217741,71665821,2918024,2839716,41130,180,1746790,1429702,932,3,441,6107,777,5209,23,52,32,179,0,2,26,311,0,0,0,0,0,1,5,0,0,0,0
7/18/2022,3080,1,3399,42187,0,243,22,575,2240,259,189,2251,379,103,156,189,799,739,423,290,216,109,54,0,0,0,0,0,0,0,324,3091,1418,8118,12951,15,130,92,2,232,2662,5,0,28082094,27407423,16179802,225859,71678772,2918039,2839846,41222,182,1747022,1432364,937,3,295,3025,1193,7508,28,45,58,380,1,2,58,227,0,0,1,1,19,108,2,0,0,0,0
7/19/2022,3902,4,2935,43146,50,350,22,784,2746,322,241,2787,551,126,196,241,947,903,597,340,286,162,103,0,0,0,24,4,22,0,354,3374,1467,8784,13979,35,166,98,6,218,2920,4,0,28082451,27410797,16181269,234643,71692751,2918074,2840012,41320,188,1747240,1435284,941,3,334,3337,1325,8236,20,33,92,346,0,1,50,194,0,0,0,0,3,0,8,0,0,0,0
7/20/2022,5685,2,3337,45486,0,395,35,947,4308,394,321,4396,571,162,232,321,1422,1485,967,522,296,184,91,0,0,0,0,0,0,0,276,3213,1453,10884,15826,16,136,75,3,153,2747,2,0,28082951,27414010,16182722,245527,71708577,2918090,2840148,41395,191,1747393,1438031,943,3,251,2955,1313,10149,25,33,85,453,0,1,36,274,0,0,0,0,224,19,6,0,0,0,2
7/21/2022,4587,11,2652,47411,17,382,21,840,3344,356,285,3425,518,172,184,285,1216,1133,666,410,284,146,88,0,0,0,0,17,0,0,449,5637,1974,12144,20204,36,298,101,4,276,5145,4,0,28083404,27419647,16184696,257671,71728781,2918126,2840446,41496,195,1747669,1443176,947,3,407,5581,1827,11450,42,51,82,409,0,1,38,282,0,0,0,1,4,21,1,0,0,6,1
7/22/2022,3880,7,2607,48670,31,319,28,722,2811,264,226,2883,505,117,147,226,1007,905,578,393,273,136,96,0,0,0,17,14,0,0,662,9137,1509,11475,22783,37,358,148,4,498,8019,6,0,28084066,27428784,16186205,269146,71751564,2918163,2840804,41644,199,1748167,1451195,953,3,634,9065,1353,10859,28,72,69,314,0,0,78,278,0,0,0,1,0,6,19,0,0,3,4
7/23/2022,4816,2,3928,49549,0,344,28,848,3596,325,229,3839,421,127,198,229,1335,1268,784,452,220,119,82,0,0,0,0,0,0,0,1037,8068,1052,8503,18660,31,285,149,3,462,6956,8,0,28085115,27436852,16187257,277649,71770224,2918194,2841089,41793,202,1748629,1458151,961,3,1012,7993,945,7881,24,62,52,295,0,0,35,324,0,0,3,0,12,17,3,1,1,0,0
7/24/2022,2720,5,4012,48254,1,289,23,509,1899,231,141,1954,393,126,105,141,635,650,418,251,202,125,66,0,0,0,0,1,0,0,707,4589,785,6985,13066,15,204,126,2,315,4220,5,0,28085854,27441441,16188042,284634,71783290,2918209,2841293,41919,204,1748944,1462371,966,3,686,4509,747,6583,19,47,21,152,1,0,11,229,1,0,2,0,32,4,20,0,1,0,1
7/25/2022,3300,2,5227,46318,14,309,21,635,2335,269,188,2369,473,115,154,188,801,760,505,303,248,149,76,0,0,0,10,4,0,0,267,3314,1336,10209,15126,14,152,100,1,154,2999,8,0,28086143,27444755,16189378,294843,71798416,2918223,2841445,42019,205,1749098,1465370,974,3,233,3248,1163,9634,33,42,79,344,0,0,87,223,1,2,7,0,22,0,5,0,0,0,3
7/26/2022,4759,3,4806,46262,61,357,34,888,3480,342,318,3564,535,131,211,318,1300,1192,673,399,283,150,102,0,0,0,30,31,0,0,338,4601,1419,10530,16888,16,191,72,4,218,3889,2,0,28086523,27449356,16190797,305373,71815304,2918239,2841636,42091,209,1749316,1469259,976,3,311,4515,1261,10049,24,35,77,277,0,0,47,202,1,2,4,1,42,30,0,2,7,0,1
7/27/2022,4503,6,3847,46908,11,356,17,819,3311,312,287,3425,479,141,171,287,1094,1136,797,398,259,139,81,0,0,0,1,10,0,0,246,2518,1443,10061,14268,20,118,84,5,118,2034,11,0,28086987,27451874,16192240,315434,71829572,2918259,2841754,42175,214,1749434,1471293,987,3,225,2271,1335,9530,20,28,50,269,0,1,19,261,1,0,1,0,218,32,1,0,0,6,0
7/28/2022,3926,23,3542,47288,20,372,24,760,2770,326,220,2924,455,147,179,220,1031,999,536,358,237,139,79,0,0,0,17,3,0,0,409,4046,1942,10671,17068,33,244,85,3,251,3343,5,0,28087400,27455920,16194182,326105,71846640,2918293,2841998,42260,217,1749685,1474636,992,3,380,4001,1813,10104,27,37,66,282,1,1,54,282,1,3,2,0,4,4,2,0,0,3,1
7/29/2022,4860,11,3836,48302,2,369,13,918,3560,348,286,3764,462,141,207,286,1288,1257,769,450,242,133,87,0,0,0,1,1,0,0,723,6527,1560,11112,19922,41,264,117,3,579,6038,6,0,28088129,27462447,16195742,337217,71866562,2918334,2842262,42377,220,1750264,1480674,998,3,694,6471,1448,10604,27,45,48,276,0,4,20,228,2,0,3,0,6,40,3,0,1,1,1
7/30/2022,4271,3,5553,47016,1,335,28,796,3112,320,265,3235,451,127,193,265,1070,1070,698,397,235,132,84,0,0,0,1,0,0,0,414,3460,986,6206,11066,24,144,121,3,349,3193,24,0,28088543,27465907,16196728,343423,71877628,2918358,2842406,42498,223,1750613,1483867,1022,3,399,3402,950,5786,15,55,30,217,0,2,6,197,0,1,0,1,0,0,5,0,0,0,0
