date,state,Beta,Gamma,v_t
20/03/2021,Pulau Pinang,5.07192E-08,0.130820399,0
21/03/2021,Pulau Pinang,4.41428E-08,0.108695652,5.67199E-07
22/03/2021,Pulau Pinang,4.94064E-08,0.086494689,0.000223487
23/03/2021,Pulau Pinang,5.9684E-08,0.072852761,0.000576335
24/03/2021,Pulau Pinang,6.51929E-08,0.114766641,0.000602463
25/03/2021,Pulau Pinang,7.43333E-08,0.12992126,0.000625762
26/03/2021,Pulau Pinang,8.17709E-08,0.116747182,0.000572478
27/03/2021,Pulau Pinang,8.91514E-08,0.143207856,6.7522E-05
28/03/2021,Pulau Pinang,7.9961E-08,0.149324861,6.41252E-05
29/03/2021,Pulau Pinang,7.49051E-08,0.167611336,0.000627691
30/03/2021,Pulau Pinang,7.48743E-08,0.086743044,0.000787255
31/03/2021,Pulau Pinang,6.38024E-08,0.126235741,0.001104666
01/04/2021,Pulau Pinang,5.58817E-08,0.135175504,0.001323925
02/04/2021,Pulau Pinang,5.36685E-08,0.159599075,0.001498334
03/04/2021,Pulau Pinang,6.56183E-08,0.130287648,0.000432092
04/04/2021,Pulau Pinang,6.31054E-08,0.169826876,0.000276545
05/04/2021,Pulau Pinang,6.39632E-08,0.130701754,0.001204511
06/04/2021,Pulau Pinang,6.65426E-08,0.084468665,0.001286369
07/04/2021,Pulau Pinang,6.85064E-08,0.121707539,0.001109232
08/04/2021,Pulau Pinang,5.97699E-08,0.098317095,0.000837823
09/04/2021,Pulau Pinang,4.85288E-08,0.105527638,0.000991286
10/04/2021,Pulau Pinang,5.27769E-08,0.125748503,0.00105213
11/04/2021,Pulau Pinang,5.21589E-08,0.105726872,0.000814715
12/04/2021,Pulau Pinang,5.29358E-08,0.144631766,0.000681245
13/04/2021,Pulau Pinang,5.5637E-08,0.160037879,0.000504568
14/04/2021,Pulau Pinang,5.99E-08,0.13381001,0.000440384
15/04/2021,Pulau Pinang,5.48605E-08,0.103869654,0.000309144
16/04/2021,Pulau Pinang,5.78856E-08,0.128865979,2.84155E-05
17/04/2021,Pulau Pinang,6.17434E-08,0.118626431,4.54678E-06
18/04/2021,Pulau Pinang,6.43466E-08,0.127819549,0
19/04/2021,Pulau Pinang,7.17586E-08,0.093023256,4.20619E-05
20/04/2021,Pulau Pinang,7.4252E-08,0.079034029,5.28643E-05
21/04/2021,Pulau Pinang,7.26444E-08,0.138947368,0.000123926
22/04/2021,Pulau Pinang,6.83165E-08,0.133056133,0.000339972
23/04/2021,Pulau Pinang,7.23939E-08,0.094360087,0.000278587
24/04/2021,Pulau Pinang,7.17043E-08,0.154798762,2.8998E-05
25/04/2021,Pulau Pinang,9.03969E-08,0.077991453,3.80979E-05
26/04/2021,Pulau Pinang,8.70607E-08,0.100507614,0.000146716
27/04/2021,Pulau Pinang,8.91726E-08,0.128,9.09924E-05
28/04/2021,Pulau Pinang,1.03193E-07,0.082474227,7.96228E-05
29/04/2021,Pulau Pinang,9.65903E-08,0.052531041,3.07144E-05
30/04/2021,Pulau Pinang,7.646E-08,0.1361805,0.000182606
01/05/2021,Pulau Pinang,9.49914E-08,0.110373444,3.7548E-05
02/05/2021,Pulau Pinang,1.09771E-07,0.081347576,0.000209945
03/05/2021,Pulau Pinang,1.16493E-07,0.05945122,0.000559915
04/05/2021,Pulau Pinang,1.18283E-07,0.064239829,0.00057135
05/05/2021,Pulau Pinang,1.13827E-07,0.136786189,0.000617513
06/05/2021,Pulau Pinang,9.84546E-08,0.106542056,0.000480435
07/05/2021,Pulau Pinang,8.70482E-08,0.04469914,0.000426433
08/05/2021,Pulau Pinang,7.67135E-08,0.064595661,0.000251129
09/05/2021,Pulau Pinang,7.07744E-08,0.087775735,0.000136121
10/05/2021,Pulau Pinang,7.38544E-08,0.076267384,0.001177414
11/05/2021,Pulau Pinang,7.33032E-08,0.110418522,0.001415098
12/05/2021,Pulau Pinang,6.79982E-08,0.13797693,0.000882003
13/05/2021,Pulau Pinang,5.70385E-08,0.19118905,0
14/05/2021,Pulau Pinang,5.74476E-08,0.091330552,0
15/05/2021,Pulau Pinang,5.52201E-08,0.055361813,0
16/05/2021,Pulau Pinang,5.94649E-08,0.125053169,0
17/05/2021,Pulau Pinang,7.3585E-08,0.108597285,0.002254596
18/05/2021,Pulau Pinang,8.23329E-08,0.11116194,0.001936664
19/05/2021,Pulau Pinang,9.55396E-08,0.110169492,0.002415379
20/05/2021,Pulau Pinang,9.11207E-08,0.124444444,0.000843703
21/05/2021,Pulau Pinang,9.62228E-08,0.151915456,0.00162893
22/05/2021,Pulau Pinang,9.62052E-08,0.03334796,1.14134E-06
23/05/2021,Pulau Pinang,8.74045E-08,0.151962689,0
24/05/2021,Pulau Pinang,8.60609E-08,0.103434817,0.001346222
25/05/2021,Pulau Pinang,7.67789E-08,0.063901345,0.001255718
26/05/2021,Pulau Pinang,6.6758E-08,0.084217734,0
27/05/2021,Pulau Pinang,6.55599E-08,0.061264822,0.001671614
28/05/2021,Pulau Pinang,6.04677E-08,0.064298836,0.001138868
29/05/2021,Pulau Pinang,5.67341E-08,0.096850162,0
30/05/2021,Pulau Pinang,6.25978E-08,0.132810142,5.71628E-07
31/05/2021,Pulau Pinang,6.63005E-08,0.103405186,0.00064263
01/06/2021,Pulau Pinang,6.04414E-08,0.093635251,0.00045978
02/06/2021,Pulau Pinang,5.00478E-08,0.147906148,0.000277991
03/06/2021,Pulau Pinang,4.89389E-08,0.151515152,4.40516E-05
04/06/2021,Pulau Pinang,4.3813E-08,0.028067885,3.66222E-05
05/06/2021,Pulau Pinang,3.31698E-08,0.060107656,8.58514E-06
06/06/2021,Pulau Pinang,3.02904E-08,0.140345737,1.71729E-06
07/06/2021,Pulau Pinang,3.51725E-08,0.073882048,0
08/06/2021,Pulau Pinang,3.83703E-08,0.128247287,0.000443147
09/06/2021,Pulau Pinang,4.18528E-08,0.127682026,0.000285158
10/06/2021,Pulau Pinang,4.31551E-08,0.126228269,0.001257561
11/06/2021,Pulau Pinang,4.05805E-08,0.218290258,0.000572154
12/06/2021,Pulau Pinang,4.18599E-08,0.085568918,5.72792E-06
13/06/2021,Pulau Pinang,3.36594E-08,0.244066279,0
14/06/2021,Pulau Pinang,3.66903E-08,0.164563617,0.00101125
15/06/2021,Pulau Pinang,4.00723E-08,0.143023935,0.001077216
16/06/2021,Pulau Pinang,4.27386E-08,0.174329502,6.30322E-05
17/06/2021,Pulau Pinang,5.62333E-08,0.10647482,0.001139799
18/06/2021,Pulau Pinang,6.04626E-08,0.055759354,0.001291748
19/06/2021,Pulau Pinang,5.20684E-08,0.090846524,1.08898E-05
20/06/2021,Pulau Pinang,6.51872E-08,0.117073171,5.73184E-07
21/06/2021,Pulau Pinang,7.56928E-08,0.322723908,0.001593528
22/06/2021,Pulau Pinang,8.62496E-08,0.089189189,0.00211424
23/06/2021,Pulau Pinang,7.49397E-08,0.122326775,0.002485949
24/06/2021,Pulau Pinang,7.8103E-08,0.189045936,0.002954541
25/06/2021,Pulau Pinang,6.10138E-08,0.036195286,0.003128181
26/06/2021,Pulau Pinang,5.67792E-08,0.159386973,0.002052
27/06/2021,Pulau Pinang,7.98508E-08,0.106969206,1.72065E-06
28/06/2021,Pulau Pinang,8.8013E-08,0.091596639,0.000299408
29/06/2021,Pulau Pinang,9.31408E-08,0.119565217,0.003220859
30/06/2021,Pulau Pinang,9.66113E-08,0.087837838,0.003624384
01/07/2021,Pulau Pinang,9.23813E-08,0.161341853,0.002903583
02/07/2021,Pulau Pinang,6.52883E-08,0.002855103,0.003693188
03/07/2021,Pulau Pinang,6.6567E-08,0.200260078,0.002284041
04/07/2021,Pulau Pinang,7.04935E-08,0.057774608,2.29575E-06
05/07/2021,Pulau Pinang,6.87076E-08,0.15098172,0.002849852
06/07/2021,Pulau Pinang,7.5157E-08,0.076441974,0.003208935
07/07/2021,Pulau Pinang,8.07957E-08,0.121253406,0.002951424
08/07/2021,Pulau Pinang,7.75605E-08,0.125901639,0.004316062
09/07/2021,Pulau Pinang,8.56068E-08,0.027155465,0.003348278
10/07/2021,Pulau Pinang,1.01738E-07,0.152700186,0.003476689
11/07/2021,Pulau Pinang,1.11512E-07,0.165525825,0.000275118
12/07/2021,Pulau Pinang,1.2631E-07,0.077756533,0.004205446
13/07/2021,Pulau Pinang,1.22152E-07,0.086309524,0.004164072
14/07/2021,Pulau Pinang,1.31917E-07,0.131880734,0.004022078
15/07/2021,Pulau Pinang,1.11137E-07,0.075742574,0.003622078
16/07/2021,Pulau Pinang,9.95697E-08,0.092451987,0.003310129
17/07/2021,Pulau Pinang,9.07305E-08,0.007419621,0.002890554
18/07/2021,Pulau Pinang,9.1514E-08,0.147723066,0.000604434
19/07/2021,Pulau Pinang,9.41002E-08,0.081497797,0.004655452
20/07/2021,Pulau Pinang,9.10137E-08,0.084121622,0.001290614
21/07/2021,Pulau Pinang,8.92707E-08,0.02019544,0.005393164
22/07/2021,Pulau Pinang,8.96197E-08,0.118187204,0.00386254
23/07/2021,Pulau Pinang,9.40388E-08,0.095714286,0.003817653
24/07/2021,Pulau Pinang,9.13216E-08,0.010908099,0.003282524
25/07/2021,Pulau Pinang,8.29414E-08,0.074761905,0.002775423
26/07/2021,Pulau Pinang,8.96805E-08,0.112718786,0.004628314
27/07/2021,Pulau Pinang,9.06114E-08,0.073419443,0.004440868
28/07/2021,Pulau Pinang,8.03707E-08,0.052642444,0.003192966
29/07/2021,Pulau Pinang,8.126E-08,0.109554388,0.00404614
30/07/2021,Pulau Pinang,8.33129E-08,0.034404106,0.00462435
31/07/2021,Pulau Pinang,8.19236E-08,0.064270905,0.002311972
01/08/2021,Pulau Pinang,7.74976E-08,0.116127984,0.004711447
02/08/2021,Pulau Pinang,8.37707E-08,0.080150795,0.004575148
03/08/2021,Pulau Pinang,7.80271E-08,0.030942335,0.005895453
04/08/2021,Pulau Pinang,7.13987E-08,0.131247345,0.008228967
05/08/2021,Pulau Pinang,6.60639E-08,0.020282557,0.009119959
06/08/2021,Pulau Pinang,6.99152E-08,0.062314922,0.008581489
07/08/2021,Pulau Pinang,6.98031E-08,0.031219631,0.00680991
08/08/2021,Pulau Pinang,7.47058E-08,0.029792148,0.008231516
09/08/2021,Pulau Pinang,7.39108E-08,0.051097246,0.007668121
10/08/2021,Pulau Pinang,7.65755E-08,0.07856094,0.00591819
11/08/2021,Pulau Pinang,7.04043E-08,0.017032588,0.007539988
12/08/2021,Pulau Pinang,6.43996E-08,0.112103618,0.012763102
13/08/2021,Pulau Pinang,6.9867E-08,0.065368196,0.012781009
14/08/2021,Pulau Pinang,7.09386E-08,0.010983397,0.01069603
15/08/2021,Pulau Pinang,6.93646E-08,0.096137204,0.008433792
16/08/2021,Pulau Pinang,7.12382E-08,0.073157316,0.008602515
17/08/2021,Pulau Pinang,7.1519E-08,0.113911445,0.009635823
18/08/2021,Pulau Pinang,6.60398E-08,0.055601103,0.009891511
19/08/2021,Pulau Pinang,6.52554E-08,0.057458409,0.009220904
20/08/2021,Pulau Pinang,6.15718E-08,0.013673047,0.010809413
21/08/2021,Pulau Pinang,6.13737E-08,0.039913767,0.01053416
22/08/2021,Pulau Pinang,6.06744E-08,0.05125952,0.009673398
23/08/2021,Pulau Pinang,6.1938E-08,0.031150704,0.014128692
24/08/2021,Pulau Pinang,5.29982E-08,0.071010249,0.015709714
25/08/2021,Pulau Pinang,5.51023E-08,0.067738232,0.013357314
26/08/2021,Pulau Pinang,5.10318E-08,0.054874987,0.013138326
27/08/2021,Pulau Pinang,4.89245E-08,0.059940883,0.009723164
28/08/2021,Pulau Pinang,4.56751E-08,0.050788584,0.008715944
29/08/2021,Pulau Pinang,4.70351E-08,0.060478265,0.006067118
30/08/2021,Pulau Pinang,4.493E-08,0.072495347,0.010037042
31/08/2021,Pulau Pinang,4.59696E-08,0.080435372,0.007413093
01/09/2021,Pulau Pinang,4.50285E-08,0.073737099,0.011740612
02/09/2021,Pulau Pinang,4.61175E-08,0.068729302,0.009571433
03/09/2021,Pulau Pinang,4.97654E-08,0.057712204,0.00990624
04/09/2021,Pulau Pinang,5.28751E-08,0.067701615,0.008759011
05/09/2021,Pulau Pinang,5.18789E-08,0.067718118,0.007487861
06/09/2021,Pulau Pinang,5.35742E-08,0.079153365,0.010789801
07/09/2021,Pulau Pinang,5.13467E-08,0.055787027,0.010257519
08/09/2021,Pulau Pinang,4.27927E-08,0.083820093,0.009950608
09/09/2021,Pulau Pinang,3.956E-08,0.074460164,0.010175935
10/09/2021,Pulau Pinang,3.85192E-08,0.072537154,0.010928495
11/09/2021,Pulau Pinang,3.80065E-08,0.068078296,0.007227358
12/09/2021,Pulau Pinang,3.94012E-08,0.292746978,0.00576845
13/09/2021,Pulau Pinang,5.28965E-08,0.014904851,0.007827678
14/09/2021,Pulau Pinang,4.68759E-08,0.114313505,0.006232704
15/09/2021,Pulau Pinang,4.44601E-08,0.005622406,0.007976453
16/09/2021,Pulau Pinang,3.88688E-08,0.175887417,0.007003616
17/09/2021,Pulau Pinang,4.20003E-08,0.058091062,0.008604087
18/09/2021,Pulau Pinang,3.93218E-08,0.219289827,0.005627165
19/09/2021,Pulau Pinang,4.62747E-08,0.054418341,0.006462708
20/09/2021,Pulau Pinang,4.46558E-08,0.034452898,0.007690628
21/09/2021,Pulau Pinang,3.92178E-08,0.263145512,0.006183606
22/09/2021,Pulau Pinang,4.47902E-08,0.044921733,0.006579699
23/09/2021,Pulau Pinang,4.21626E-08,0.153427562,0.00748229
24/09/2021,Pulau Pinang,4.18794E-08,0.045781854,0.006515578
25/09/2021,Pulau Pinang,3.79381E-08,0.199779817,0.00571879
26/09/2021,Pulau Pinang,4.18785E-08,0.207499367,0.005834166
27/09/2021,Pulau Pinang,4.85326E-08,0.036515748,0.005861818
28/09/2021,Pulau Pinang,4.31001E-08,0.047596739,0.008479145
29/09/2021,Pulau Pinang,4.16812E-08,0.17706347,0.0086116
30/09/2021,Pulau Pinang,4.4758E-08,0.038959714,0.010025621
01/10/2021,Pulau Pinang,4.12239E-08,0.146894319,0.008115018
02/10/2021,Pulau Pinang,4.38914E-08,0.116874868,0.007084132
03/10/2021,Pulau Pinang,4.65302E-08,0.039239799,0.005096298
04/10/2021,Pulau Pinang,4.00547E-08,0.194871251,0.004679959
05/10/2021,Pulau Pinang,4.54161E-08,0.075391007,0.004505847
06/10/2021,Pulau Pinang,4.27528E-08,0.18865387,0.004827655
07/10/2021,Pulau Pinang,4.23599E-08,0.024207806,0.005603585
08/10/2021,Pulau Pinang,3.74803E-08,0.18974359,0.006304937
09/10/2021,Pulau Pinang,4.35817E-08,0.040437956,0.006918691
10/10/2021,Pulau Pinang,4.19681E-08,0.050654285,0.006221931
11/10/2021,Pulau Pinang,4.10317E-08,0.186577555,0.005939521
12/10/2021,Pulau Pinang,4.78554E-08,0.046146451,0.005932455
13/10/2021,Pulau Pinang,4.19166E-08,0.187762728,0.004239128
14/10/2021,Pulau Pinang,4.23539E-08,0.087931034,0.005793517
15/10/2021,Pulau Pinang,3.88453E-08,0.062371134,0.005518927
16/10/2021,Pulau Pinang,3.79453E-08,0.158110183,0.005730941
17/10/2021,Pulau Pinang,4.15009E-08,0.152757079,0.005504078
18/10/2021,Pulau Pinang,4.94456E-08,0.086619128,0.006258547
19/10/2021,Pulau Pinang,4.68012E-08,0.116642059,0.007089062
20/10/2021,Pulau Pinang,4.57824E-08,0.048224463,0.007223909
21/10/2021,Pulau Pinang,4.41637E-08,0.043625582,0.007751834
22/10/2021,Pulau Pinang,3.93319E-08,0.287302871,0.007863353
23/10/2021,Pulau Pinang,5.19061E-08,0.117708063,0.008121804
24/10/2021,Pulau Pinang,5.669E-08,0.039119804,0.008325016
25/10/2021,Pulau Pinang,5.48195E-08,0.045992116,0.008624903
26/10/2021,Pulau Pinang,4.83117E-08,0.262041428,0.006995129
27/10/2021,Pulau Pinang,5.87883E-08,0.021652943,0.004390802
28/10/2021,Pulau Pinang,5.0123E-08,0.173597544,0.002576338
29/10/2021,Pulau Pinang,5.05564E-08,0.034785239,0.001725272
30/10/2021,Pulau Pinang,5.08506E-08,0.296585648,0.001936812
31/10/2021,Pulau Pinang,6.42332E-08,0.02571748,0.001471668
01/11/2021,Pulau Pinang,5.49412E-08,0.023549488,0.001087887
02/11/2021,Pulau Pinang,5.01297E-08,0.028380102,0.000964927
03/11/2021,Pulau Pinang,4.8119E-08,0.229274218,0.000923406
04/11/2021,Pulau Pinang,5.1023E-08,0.008686588,0.000130542
05/11/2021,Pulau Pinang,5.1322E-08,0.008769081,0.0011211
06/11/2021,Pulau Pinang,5.01665E-08,0.007022901,0.00111635
07/11/2021,Pulau Pinang,4.7318E-08,0.419336384,0.000251385
08/11/2021,Pulau Pinang,7.51026E-08,0.05781866,0.001301275
09/11/2021,Pulau Pinang,7.57619E-08,0.024237359,0.001339497
10/11/2021,Pulau Pinang,6.39147E-08,0.022272556,0.001010953
11/11/2021,Pulau Pinang,5.74128E-08,0.035265363,0.000872463
12/11/2021,Pulau Pinang,5.3238E-08,0.020245602,0.000646779
13/11/2021,Pulau Pinang,5.01188E-08,0.042089094,0.000287852
14/11/2021,Pulau Pinang,4.85111E-08,0.069145845,0.000144262
15/11/2021,Pulau Pinang,5.4076E-08,0.345996493,0.000936906
16/11/2021,Pulau Pinang,7.66073E-08,0.039644013,0.000808091
17/11/2021,Pulau Pinang,7.42267E-08,0.025838797,0.000760298
18/11/2021,Pulau Pinang,6.47222E-08,0.003858295,0.000710696
19/11/2021,Pulau Pinang,5.44758E-08,0.009705698,0.000676446
20/11/2021,Pulau Pinang,4.56807E-08,0.042209632,0.000269779
21/11/2021,Pulau Pinang,4.74867E-08,0.347123288,0.000114322
22/11/2021,Pulau Pinang,6.50749E-08,0.023972603,0.000683575
23/11/2021,Pulau Pinang,6.05038E-08,0.034665723,0.000370125
24/11/2021,Pulau Pinang,5.74506E-08,0.007340674,0.000343744
25/11/2021,Pulau Pinang,5.50237E-08,0.338276182,0.000425598
26/11/2021,Pulau Pinang,6.72294E-08,0.026305301,0.000195623
27/11/2021,Pulau Pinang,6.48216E-08,0.020606969,4.98354E-05
28/11/2021,Pulau Pinang,6.14281E-08,0.031304348,2.21526E-05
29/11/2021,Pulau Pinang,6.03586E-08,0.004576659,0.000187099
30/11/2021,Pulau Pinang,5.32568E-08,0.296539379,0.000145891
01/12/2021,Pulau Pinang,6.52231E-08,0.024196597,0.000165004
02/12/2021,Pulau Pinang,6.61952E-08,0.021471313,0.000137936
03/12/2021,Pulau Pinang,6.12685E-08,0.005863192,0.000162596
04/12/2021,Pulau Pinang,5.29423E-08,0.030651341,6.09865E-05
05/12/2021,Pulau Pinang,5.12771E-08,0.3783479,2.40289E-05
06/12/2021,Pulau Pinang,7.95737E-08,0.036824877,0.0001368
07/12/2021,Pulau Pinang,6.44238E-08,0.02297593,0.00014916
08/12/2021,Pulau Pinang,5.89455E-08,0.015846258,0.000169531
09/12/2021,Pulau Pinang,5.51331E-08,0.040388228,0.000178191
10/12/2021,Pulau Pinang,5.27796E-08,0.017081211,0.000143071
11/12/2021,Pulau Pinang,4.53422E-08,0.3598234,5.67471E-05
12/12/2021,Pulau Pinang,6.55948E-08,0.05234375,3.20793E-05
13/12/2021,Pulau Pinang,6.0947E-08,0.006298629,0.000131424
14/12/2021,Pulau Pinang,5.26523E-08,0.030037125,0.000251169
15/12/2021,Pulau Pinang,4.74339E-08,0.020323912,0.000178996
16/12/2021,Pulau Pinang,4.35278E-08,0.024924925,0.000141367
17/12/2021,Pulau Pinang,3.84443E-08,0.311326124,0.000142008
18/12/2021,Pulau Pinang,4.94759E-08,0.012378095,6.29873E-05
19/12/2021,Pulau Pinang,4.84268E-08,0.063994374,2.28514E-05
20/12/2021,Pulau Pinang,4.71683E-08,0.035751475,9.63597E-05
21/12/2021,Pulau Pinang,4.68754E-08,0.042823687,0.000134056
22/12/2021,Pulau Pinang,4.61611E-08,0.048868481,0.00017485
23/12/2021,Pulau Pinang,4.35859E-08,0.070856044,0.000195884
24/12/2021,Pulau Pinang,3.97026E-08,0.125632911,0.000139057
25/12/2021,Pulau Pinang,4.20947E-08,0.072005384,9.88977E-06
26/12/2021,Pulau Pinang,4.1296E-08,0.290709291,8.28394E-05
27/12/2021,Pulau Pinang,5.63523E-08,0.115219261,0.000185484
28/12/2021,Pulau Pinang,6.27744E-08,0.105004468,0.00013851
29/12/2021,Pulau Pinang,7.22812E-08,0.098165138,0.000142236
30/12/2021,Pulau Pinang,7.806E-08,0.094426532,0.000179364
31/12/2021,Pulau Pinang,8.51191E-08,0.105358765,0.00011815
01/01/2021,Sabah,4.06292E-08,0.131308411,0
02/01/2021,Sabah,4.68645E-08,0.110586011,0
03/01/2021,Sabah,4.72028E-08,0.071070615,0
04/01/2021,Sabah,4.66659E-08,0.08593416,0
05/01/2021,Sabah,4.37328E-08,0.076190476,0
06/01/2021,Sabah,3.97801E-08,0.076923077,0
07/01/2021,Sabah,3.4604E-08,0.098937583,0
08/01/2021,Sabah,3.42958E-08,0.108220938,0
09/01/2021,Sabah,3.32069E-08,0.074097331,0
10/01/2021,Sabah,3.33055E-08,0.091641791,0
11/01/2021,Sabah,3.38121E-08,0.096896956,0
12/01/2021,Sabah,3.28498E-08,0.087081066,0
13/01/2021,Sabah,3.12934E-08,0.075928473,0
14/01/2021,Sabah,3.2289E-08,0.099332443,0
15/01/2021,Sabah,2.96767E-08,0.096782497,0
16/01/2021,Sabah,2.85205E-08,0.085208597,0
17/01/2021,Sabah,2.89144E-08,0.109226933,0
18/01/2021,Sabah,2.98377E-08,0.092203898,0
19/01/2021,Sabah,2.75275E-08,0.1000481,0
20/01/2021,Sabah,2.68721E-08,0.091873644,0
21/01/2021,Sabah,2.55343E-08,0.156099904,0
22/01/2021,Sabah,2.47222E-08,0.109402571,0
23/01/2021,Sabah,2.15404E-08,0.097542815,0
24/01/2021,Sabah,1.95068E-08,0.098376783,0
25/01/2021,Sabah,1.8658E-08,0.100423623,0
26/01/2021,Sabah,1.90694E-08,0.106823409,0
27/01/2021,Sabah,1.94429E-08,0.082123053,0
28/01/2021,Sabah,1.9516E-08,0.126430663,0
29/01/2021,Sabah,1.91138E-08,0.114069507,0
30/01/2021,Sabah,1.85846E-08,0.114552893,0
31/01/2021,Sabah,1.75119E-08,0.107604448,0
01/02/2021,Sabah,1.72673E-08,0.107274969,0
02/02/2021,Sabah,1.57608E-08,0.106658252,0
03/02/2021,Sabah,1.61966E-08,0.181366048,0
04/02/2021,Sabah,1.86105E-08,0.183402804,0
05/02/2021,Sabah,1.94825E-08,0.09706258,0
06/02/2021,Sabah,1.74328E-08,0.136054422,0
07/02/2021,Sabah,1.77189E-08,0.116894977,0
08/02/2021,Sabah,1.68153E-08,0.121660305,0
09/02/2021,Sabah,1.57973E-08,0.086181278,0
10/02/2021,Sabah,1.52139E-08,0.087550607,0
11/02/2021,Sabah,1.52033E-08,0.136901698,0
12/02/2021,Sabah,1.57571E-08,0.096935933,0
13/02/2021,Sabah,1.68503E-08,0.127981385,0
14/02/2021,Sabah,1.74602E-08,0.103469641,0
15/02/2021,Sabah,1.86957E-08,0.1064244,0
16/02/2021,Sabah,1.74728E-08,0.267241379,0
17/02/2021,Sabah,2.26943E-08,0.109348915,0
18/02/2021,Sabah,2.21721E-08,0.073791349,0
19/02/2021,Sabah,2.20881E-08,0.093880972,0
20/02/2021,Sabah,2.14581E-08,0.131202691,0
21/02/2021,Sabah,2.48832E-08,0.109123435,0
22/02/2021,Sabah,2.74548E-08,0.019038985,0
23/02/2021,Sabah,2.75333E-08,0.160714286,0
24/02/2021,Sabah,2.96041E-08,0.116300366,2.61974E-07
25/02/2021,Sabah,2.86023E-08,0.123935667,0
26/02/2021,Sabah,2.69688E-08,0.168720379,0
27/02/2021,Sabah,2.35142E-08,0.156673114,0
28/02/2021,Sabah,2.22643E-08,0.072636816,0
01/03/2021,Sabah,2.00812E-08,0.082046332,0
02/03/2021,Sabah,2.31687E-08,0.093812375,2.6202E-07
03/03/2021,Sabah,2.18922E-08,0.093718843,0
04/03/2021,Sabah,2.15042E-08,0.094224924,1.04813E-06
05/03/2021,Sabah,1.91633E-08,0.106060606,0
06/03/2021,Sabah,1.90926E-08,0.096033403,0
07/03/2021,Sabah,1.66735E-08,0.128497409,2.62051E-07
08/03/2021,Sabah,1.76428E-08,0.132675439,0
09/03/2021,Sabah,1.73273E-08,0.066822978,5.2412E-07
10/03/2021,Sabah,1.58845E-08,0.091981132,7.86191E-07
11/03/2021,Sabah,1.47591E-08,0.10589651,1.57241E-06
12/03/2021,Sabah,1.36448E-08,0.096370463,0
13/03/2021,Sabah,1.38805E-08,0.19924338,0
14/03/2021,Sabah,1.58647E-08,0.18694362,5.24159E-07
15/03/2021,Sabah,2.51635E-08,0.121317158,0
16/03/2021,Sabah,2.78464E-08,0.148897059,2.62084E-07
17/03/2021,Sabah,3.11957E-08,0.0951417,2.62086E-07
18/03/2021,Sabah,2.8326E-08,0.15,0
19/03/2021,Sabah,3.23341E-08,0.086315789,0
20/03/2021,Sabah,2.55732E-08,0.087850467,0.000141796
21/03/2021,Sabah,2.55759E-08,0.145251397,8.0728E-05
22/03/2021,Sabah,3.07115E-08,0.084848485,7.57487E-05
23/03/2021,Sabah,2.74397E-08,0.046875,9.7243E-05
24/03/2021,Sabah,2.5277E-08,0.159474672,7.26055E-05
25/03/2021,Sabah,2.30745E-08,0.127413127,0.000383479
26/03/2021,Sabah,2.5639E-08,0.093439364,0.000632762
27/03/2021,Sabah,2.71235E-08,0.084942085,0.000915607
28/03/2021,Sabah,3.00015E-08,0.0625,0.000710631
29/03/2021,Sabah,3.38629E-08,0.159533074,0.000878664
30/03/2021,Sabah,3.99601E-08,0.082802548,0.000790072
31/03/2021,Sabah,3.72237E-08,0.122,0.000757581
01/04/2021,Sabah,3.80484E-08,0.083809524,0.00037644
02/04/2021,Sabah,3.64981E-08,0.066298343,0.000339221
03/04/2021,Sabah,3.72821E-08,0.121107266,0.000647521
04/04/2021,Sabah,4.40281E-08,0.074912892,0.000588022
05/04/2021,Sabah,4.82909E-08,0.100840336,0.000975247
06/04/2021,Sabah,4.56973E-08,0.099071207,0.000976849
07/04/2021,Sabah,5.00627E-08,0.092043682,0.000850758
08/04/2021,Sabah,4.74824E-08,0.077034884,0.000578112
09/04/2021,Sabah,4.25213E-08,0.079015544,0.000289198
10/04/2021,Sabah,4.35129E-08,0.104761905,0.000228901
11/04/2021,Sabah,4.25867E-08,0.069476082,6.97478E-05
12/04/2021,Sabah,4.34386E-08,0.09287257,0.00018329
13/04/2021,Sabah,4.18024E-08,0.085774059,0.00010253
14/04/2021,Sabah,3.84577E-08,0.075787402,8.99466E-05
15/04/2021,Sabah,2.87553E-08,0.104385965,8.54931E-05
16/04/2021,Sabah,2.94956E-08,0.077386071,1.59978E-05
17/04/2021,Sabah,2.77397E-08,0.06661251,6.18957E-05
18/04/2021,Sabah,2.58736E-08,0.069896743,9.70427E-06
19/04/2021,Sabah,2.54781E-08,0.064191802,4.09166E-05
20/04/2021,Sabah,2.7187E-08,0.073038073,7.65892E-05
21/04/2021,Sabah,2.24227E-08,0.116568915,7.10843E-05
22/04/2021,Sabah,1.94236E-08,0.134897361,0.000213524
23/04/2021,Sabah,2.12355E-08,0.095238095,6.82033E-05
24/04/2021,Sabah,2.10111E-08,0.08025177,9.20776E-05
25/04/2021,Sabah,1.94158E-08,0.138091544,5.24675E-07
26/04/2021,Sabah,1.984E-08,0.116861436,0.000114382
27/04/2021,Sabah,2.23884E-08,0.165935031,0.000481673
28/04/2021,Sabah,2.30954E-08,0.111003861,0.000385925
29/04/2021,Sabah,2.06696E-08,0.154138915,0.000313263
30/04/2021,Sabah,2.01204E-08,0.095092025,0.000511622
